domain,company,vertical,industry_raw,region,source,list_year
digitalmediasolutions.com,Digital Media Solutions,services_other,Media,us,inc.com_api_i5list,2019
digitalpi.com,Digital Pi,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
digitalrelativity.com,Digital Relativity,services_other,"Advertising, Marketing & PR",us,inc.com_api_i5list,2019
digitalspec.net,DIGITALSPEC,services_other,Government Services,us,inc.com_api_i5list,2019
dignari.com,Dignari,services_other,Government Services,us,inc.com_api_i5list,2019
directiveconsulting.com,Directive Consulting,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
disruptiveadvertising.com,Disruptive Advertising,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
divisiond.com,iii-interactive,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
doublealabs.com,Double A Labs,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
drakenintl.com,Draken International,services_other,Government Services,us,inc.com_api_i5list,2019
dreamlocal.com,Dream Local Digital,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
drivesocialnow.com,Drive Social Media,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
drivinglocalleads.com,Local Web Leads,services_other,"Advertising, Marketing & PR",us,inc.com_api_i5list,2019
drtstrategies.com,DRT Strategies,services_other,Government Services,us,inc.com_api_i5list,2019
dryprosystems.com,Dry Pro Foundation and Crawlspace Specialists,services_other,Construction,us,inc.com_api_i5list,2019
dsra.com,Decision Sciences Research Associates,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
dynamotechnologies.com,Dynamo Technologies,services_other,Government Services,us,inc.com_api_i5list,2019
dystech.com,Dynamic Systems Technology,services_other,Government Services,us,inc.com_api_i5list,2019
eandmtech.com,E&M Technologies,services_other,Government Services,us,inc.com_api_i5list,2019
ebq.com,EBQ,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
edgewaterit.com,Edgewater Federal Solutions,services_other,IT Services,us,inc.com_api_i5list,2019
eesagency.com,EES Agency,services_other,"Advertising, Marketing & PR",us,inc.com_api_i5list,2019
eetech.com,EETech Media,services_other,Media,us,inc.com_api_i5list,2019
effcreative.com,Eff Creative Group,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
effectivespend.com,Effective Spend,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
eidecom.com,EideCom,services_other,"Media, Arts & Entertainment",us,inc.com_api_i5list,2019
eightohtwo.com,Eight Oh Two Marketing,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
electrosoft-inc.com,Electrosoft Services,services_other,Government Services,us,inc.com_api_i5list,2019
elementthree.com,Element Three,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
energyearth.com,EnergyEarth,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
engeniusmicro.com,EngeniusMicro,services_other,Government Services,us,inc.com_api_i5list,2019
enhancedvets.com,Enhanced Veterans Solutions,services_other,Government Services,us,inc.com_api_i5list,2019
enseo.com,Enseo,services_other,Media,us,inc.com_api_i5list,2019
evokad.com,Evok Advertising,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
evolvemkd.com,EvolveMKD,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
exactdata.com,Exact Data,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
excelicon.com,Blueprint Consulting Services,services_other,Government Services,us,inc.com_api_i5list,2019
excelimpact.com,Excel Impact,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
exclusiveconcepts.com,Exclusive Concepts,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
exhibitus.com,Exhibitus,services_other,"Advertising, Marketing & PR",us,inc.com_api_i5list,2019
expr.net,Expression Networks,services_other,Government Services,us,inc.com_api_i5list,2019
exptechinc.com,Expedition Technology,services_other,Government Services,us,inc.com_api_i5list,2019
factorialdigital.com,Factorial Digital,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
fathom4.com,Fathom 4,services_other,Government Services,us,inc.com_api_i5list,2019
fed-strat.com,Federal Strategies,services_other,Government Services,us,inc.com_api_i5list,2019
fedbizit.com,FedBiz IT Solutions,services_other,Government Services,us,inc.com_api_i5list,2019
federalconference.com,FederalConference.com,services_other,Business Products & Services,us,inc.com_api_i5list,2019
feedonomics.com,Feedonomics,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
felixmediasolutions.com,Felix Media Solutions,services_other,Media,us,inc.com_api_i5list,2019
feuryimagegroup.com,Feury Image Group,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
fidelitypartners.org,Fidelity PartnersMedical Staffing,services_other,Government Services,us,inc.com_api_i5list,2019
figagency.com,FIG Agency,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
filagroup.com,The Fila Group,services_other,Government Services,us,inc.com_api_i5list,2019
findyourquirk.com,Quirk Creative,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
fingerpaint.com,Fingerpaint,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
firebirdast.com,Firebird Analytical Solutions & Technologies,services_other,Government Services,us,inc.com_api_i5list,2019
fitsmallbusiness.com,Marc Waring Ventures,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
fitt-sci.net,FITT Scientific,services_other,Government Services,us,inc.com_api_i5list,2019
flexisales.com,Flexisales,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
flywheelbrands.com,Flywheel Brands,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
forcemktg.com,Force Marketing,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
forsmarsh.com,Fors Marsh,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
forthea.com,Forthea.,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
fountainheadme.com,FountainheadME,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
foxdealer.com,Fox Dealer,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
frac.tl,Fractl,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
franklinmediabooks.com,Franklin Media,ecommerce_retail,Retail,us,inc.com_api_i5list,2019
freedomis.com,Freedom Information Systems,services_other,Government Services,us,inc.com_api_i5list,2019
freestar.com,Freestar,services_other,"Advertising, Marketing & PR",us,inc.com_api_i5list,2019
g2scorp.com,G2S,services_other,Government Services,us,inc.com_api_i5list,2019
garagechamps.com,Garage Champs,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
geistm.com,GeistM,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
geminitechservices.com,Gemini Tech Services,services_other,Government Services,us,inc.com_api_i5list,2019
gen3marketing.com,Gen3 Marketing,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
generationiron.com,Generation Iron Brands,services_other,Media,us,inc.com_api_i5list,2019
gentechassociates.com,GenTech Associates,services_other,Government Services,us,inc.com_api_i5list,2019
geocent.com,Geocent,services_other,Government Services,us,inc.com_api_i5list,2019
geoowl.com,Geo Owl,services_other,Government Services,us,inc.com_api_i5list,2019
getcrs.com,Competitive Range Solutions,services_other,Government Services,us,inc.com_api_i5list,2019
gillearddentalmarketing.com,Gilleard Dental Marketing,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
globotech.com,Globotech USA Corporation,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
gmpgov.com,Government Marketing & Procurement,services_other,Government Services,us,inc.com_api_i5list,2019
gobellmedia.com,Bell Media,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
gofishdigital.com,Go Fish Digital,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
goodzer.com,Goodzer,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
goprecise.com,Precise Systems,services_other,Government Services,us,inc.com_api_i5list,2019
gorockland.com,Rockland Insurance Agency,fintech_insurance,Insurance,us,inc.com_api_i5list,2019
gosweetscience.com,SweetScience Marketing,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
governmentcio.com,GovernmentCIO,services_other,Government Services,us,inc.com_api_i5list,2019
grayboxpdx.com,GRAYBOX,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
greatdentalwebsites.com,Great Dental Websites,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
greenbananaseo.com,GreenBanana SEO,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
greenthreadsllc.com,Green Threads,services_other,Government Services,us,inc.com_api_i5list,2019
grizly.com,Amicus Enterprises,services_other,Media,us,inc.com_api_i5list,2019
grsi.com,Grove Resource Solutions (GRSi),services_other,Government Services,us,inc.com_api_i5list,2019
hanapinmarketing.com,Hanapin Marketing,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
happycog.com,Happy Cog,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
harmonicsconsulting.com,Harmonics Consulting,services_other,Government Services,us,inc.com_api_i5list,2019
harperandscott.com,Harper+Scott,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
hawkemedia.com,Hawke Media,services_other,"Advertising, Marketing & PR",us,inc.com_api_i5list,2019
healthandcommerce.com,Health and Commerce,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
hecofa.com,Heavy Equipment Colleges of America,edtech,Education,us,inc.com_api_i5list,2019
helloapplied.com,Applied Design,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
hennessey.com,Hennessey Group,services_other,"Advertising, Marketing & PR",us,inc.com_api_i5list,2019
herodigital.com,Hero Digital,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
highlevelmarketing.com,High Level Marketing,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
highwirepr.com,Highwire,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
hmtassociates.com,HMT Associates,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
howfunworks.com,Funworks,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
hyperquake.com,Hyperquake,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
i3-corps.com,Integration Innovation,services_other,Government Services,us,inc.com_api_i5list,2019
ibexexperts.com,IBEX IT Business Experts,services_other,Government Services,us,inc.com_api_i5list,2019
icsfederal.com,InfiniSource Consulting Solutions,services_other,Government Services,us,inc.com_api_i5list,2019
idsinternational.com,IDS International Group,services_other,Government Services,us,inc.com_api_i5list,2019
ignitevisibility.com,Ignite Visibility,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
ilumaagency.com,iluma Agency,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
imageworksllc.com,ImageWorks,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
imaginuity.com,ImaginuityÂ®,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
imarketsolutions.com,iMarket Solutions,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
immersionactive.com,Immersion Active,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
impactplus.com,IMPACT branding design,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
inboundprospect.com,InboundProspect,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
incomestore.com,Income Store,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
indev.com,Indev,services_other,Government Services,us,inc.com_api_i5list,2019
index-analytics.com,Index Analytics,services_other,Government Services,us,inc.com_api_i5list,2019
indexexchange.com,Index Exchange,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
industrydive.com,Industry Dive,services_other,Media,us,inc.com_api_i5list,2019
infillion.com,Infillion,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
infinitewindows.com,INFINITE WINDOWS,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
inflow-ns.com,Inflowlogistics,services_other,Government Services,us,inc.com_api_i5list,2019
influenceandco.com,Influence & Co.,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
infusemedia.com,INFUSEmedia,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
inseev.com,Inseev Interactive,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
insideunmanned.com,Autonomous Media,services_other,Media,us,inc.com_api_i5list,2019
insideventures.com,Inside Ventures,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
insightresourcegroup.com,Insight Resource Group,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
insighttsi.com,Insight Technology Solutions,services_other,Government Services,us,inc.com_api_i5list,2019
inspiramarketing.com,Inspira Marketing Group,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
instoreexperience.com,ISE - Design Center Division,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
intellibridge.us,IntelliBridge,services_other,Government Services,us,inc.com_api_i5list,2019
intelliwaresystems.com,IntelliWare,services_other,Government Services,us,inc.com_api_i5list,2019
intuceo.com,ICUBE CONSULTANCY SERVICES,services_other,IT Services,us,inc.com_api_i5list,2019
invictusic.com,Invictus International Consulting,services_other,Government Services,us,inc.com_api_i5list,2019
ionexhibits.com,Ion Exhibits,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
iqm.com,IQM,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
iquanti.com,iQuanti,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
ironmountainsolutions.com,IronMountain Solutions,services_other,Government Services,us,inc.com_api_i5list,2019
isiwdc.com,ISI Professional Services,services_other,Government Services,us,inc.com_api_i5list,2019
isncorp.com,Information Systems & Networks Corporation,services_other,Government Services,us,inc.com_api_i5list,2019
ita-intl.com,ITA International,services_other,Government Services,us,inc.com_api_i5list,2019
itility.com,ITility,services_other,Government Services,us,inc.com_api_i5list,2019
itpfed.com,IT Partners,services_other,Government Services,us,inc.com_api_i5list,2019
itveterans.com,IT Veterans,services_other,Government Services,us,inc.com_api_i5list,2019
jacobsonstrategic.com,Jacobson Strategic Communications,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
januarydigital.com,January Digital,services_other,"Advertising, Marketing & PR",us,inc.com_api_i5list,2019
javelindc.com,Javelin Group,services_other,Media,us,inc.com_api_i5list,2019
jdaworldwide.com,Joseph David Advertising,services_other,"Advertising, Marketing & PR",us,inc.com_api_i5list,2019
jewelbranding.com,Jewel Branding & Licensing,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
jnsnext.com,JNS Media Specialists,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
jones.pr,Jones Public Relations,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
jplcreative.com,JPL,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
jsltechinc.com,JSL Technologies,services_other,Government Services,us,inc.com_api_i5list,2019
kahnmedia.com,Kahn Media,services_other,"Advertising, Marketing & PR",us,inc.com_api_i5list,2019
keono.com,keono,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
killervisualstrategies.com,Killer Visual Strategies,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
knewsales.com,Knewsales Group,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
knightfederal.com,Knight Federal Solutions,services_other,IT Services,us,inc.com_api_i5list,2019
kobie.com,Kobie Marketing,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
kochinc.com,Koch & Koch,services_other,Government Services,us,inc.com_api_i5list,2019
kopismobile.com,Kopis Mobile,services_other,Government Services,us,inc.com_api_i5list,2019
kordtechnologies.com,Kord Technologies,services_other,Government Services,us,inc.com_api_i5list,2019
kortx.io,KORTX,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
kyzencs.com,Kyzen Consulting Services,services_other,Government Services,us,inc.com_api_i5list,2019
l2defense.com,L2 Defense,services_other,Government Services,us,inc.com_api_i5list,2019
leadid.net,Lead id,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
leadsnearby.com,Local Loyalty Marketing Solutions NC,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
lemonlight.com,Lemonlight,services_other,"Advertising, Marketing & PR",us,inc.com_api_i5list,2019
lentechinc.com,Lentech,services_other,Government Services,us,inc.com_api_i5list,2019
letsmakealead.com,Let's Make A Lead - Adopt A Contractor,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
levitatevideo.com,Levitate Video,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
lifedaily.com,Kaizen Media Group,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
limitedrungames.com,Limited Run Games,services_other,Media,us,inc.com_api_i5list,2019
lindmarkoutdoormedia.com,Lindmark Outdoor Media,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
linkedselling.com,LinkedSelling,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
linkedstrategies.com,The Linked Strategies Group,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
linksp.com,LINK Strategic Partners,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
listengage.com,ListEngage,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
lmgresults.com,Lunne Marketing Group (LMG),services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
lmsg.co,Local Marketing Solutions Group,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
logicalmediagroup.com,Logical SEO,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
logicalposition.com,Logical Position,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
lsinc.com,LSINC,services_other,Government Services,us,inc.com_api_i5list,2019
lssmedia.com,Long Story Short Media,services_other,Media,us,inc.com_api_i5list,2019
lumark.com,Lumark Technologies,services_other,Government Services,us,inc.com_api_i5list,2019
lyfemarketing.com,LYFE Marketing,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
lynker.com,Lynker Corporation,services_other,Government Services,us,inc.com_api_i5list,2019
m8th.com,Mighty 8th Media,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
m9solutions.com,M9 Solutions,services_other,Government Services,us,inc.com_api_i5list,2019
magneti.com,Magneti,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
magnoliainnovation.com,Magnolia Innovation,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
mainsailgroupinc.com,Mainsail Group,services_other,Government Services,us,inc.com_api_i5list,2019
malkamedia.com,Malka Media Group,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
malonemediagroup.com,Malone Media Group,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
marathonstrategies.com,Marathon Strategies,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
marketinggenome.com,Foster Display Group (FKA Marketing Genome),services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
marketopia.com,Marketopia,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
marketplaceops.com,MarketplaceOps,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
martinfed.com,MartinFederal Consulting,services_other,Government Services,us,inc.com_api_i5list,2019
mavrck.co,Mavrck,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
mayvin.com,Mayvin,services_other,Government Services,us,inc.com_api_i5list,2019
mckayadvertising.com,McKay Advertising + Activation,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
mdconnectinc.com,MD Connect,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
media-minefield.com,Media Minefield,services_other,"Advertising, Marketing & PR",us,inc.com_api_i5list,2019
mediabridgeadvertising.com,Media Bridge,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
mediacreek.net,Media Creek,services_other,Media,us,inc.com_api_i5list,2019
mediacrossing.com,MediaCrossing,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
mediasmack.com,MediaSmack,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
meshbr.com,"MESH, L.L.C.",services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
messagewrap.com,MessageWrap,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
metisolutions.com,Metis Solutions,services_other,Government Services,us,inc.com_api_i5list,2019
metrictheory.com,Metric Theory,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
metropolitaninteractive.com,Metropolitan interactive Ltd.,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
mhpteamsi.com,MHP/Team SI,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
mightily.com,Mightily,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
milemark.com,MileMark Media,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
mindgruve.com,Mindgruve,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
missiondrivenresearch.com,Mission Driven Research,services_other,Government Services,us,inc.com_api_i5list,2019
mjbizdaily.com,Marijuana Business Daily,services_other,Media,us,inc.com_api_i5list,2019
mks2.com,MKS2 Technologies,services_other,Government Services,us,inc.com_api_i5list,2019
mobileposse.com,Mobile Posse,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
modavate.com,Modavate,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
modomodoagency.com,Modo Modo Agency,services_other,"Advertising, Marketing & PR",us,inc.com_api_i5list,2019
mojomedialabs.com,Mojo Media Labs,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
monkedia.com,Monkedia,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
monkee-boy.com,Monkee-Boy Web Design,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
monumetric.com,Monumetric,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
mosaicsgroup.com,MOSAIC Technologies Group,services_other,Government Services,us,inc.com_api_i5list,2019
mrlpromotions.com,The MRL Group,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
msag.net,Micro Systems Consultants,services_other,Government Services,us,inc.com_api_i5list,2019
msaincorp.com,Man-Machine Systems Assessment,services_other,Government Services,us,inc.com_api_i5list,2019
mtsi-va.com,Modern Technology Solutions,services_other,Government Services,us,inc.com_api_i5list,2019
municibid.com,Municibid.com,services_other,Government Services,us,inc.com_api_i5list,2019
mutesix.com,MuteSix,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
mvsconsulting.com,MVS,services_other,Government Services,us,inc.com_api_i5list,2019
myadvice.com,Advice Media,services_other,Business Products & Services,us,inc.com_api_i5list,2019
mydealerworld.com,Dealer World,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
mymarketingdoctor.com,Marketing Doctor,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
n-s-i.us,Naval Systems,services_other,Government Services,us,inc.com_api_i5list,2019
n2grate.com,n2grate Government Technology Solutions,services_other,IT Services,us,inc.com_api_i5list,2019
nativedigital.com,Native Digital,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
nayamode.com,Nayamode,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
neboagency.com,Nebo Agency,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
neostek.com,NEOSTEK,services_other,Government Services,us,inc.com_api_i5list,2019
netconversion.com,Net Conversion,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
netreputation.com,Net Reputation,services_other,"Advertising, Marketing & PR",us,inc.com_api_i5list,2019
netsearchdigitalmarketing.com,NetSearch Direct,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
netsertive.com,Netsertive,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
newbreedrevenue.com,New Breed,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
newmedia.com,Newmedia,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
newswatchtv.com,NewsWatch,services_other,Media,us,inc.com_api_i5list,2019
nextgenfed.com,NextGen Federal Systems,services_other,IT Services,us,inc.com_api_i5list,2019
nlogic.com,nLogic,services_other,Government Services,us,inc.com_api_i5list,2019
noble.com,Noble.com,services_other,Government Services,us,inc.com_api_i5list,2019
nonprofithr.com,Nonprofit HR Solutions,services_other,Human Resources,us,inc.com_api_i5list,2019
northwestcareercollege.edu,Northwest Career College,edtech,Education,us,inc.com_api_i5list,2019
ntsca.com,New Tech Solutions,services_other,Government Services,us,inc.com_api_i5list,2019
nylatechnologysolutions.com,Nyla Technology Solutions,services_other,Government Services,us,inc.com_api_i5list,2019
oasysic.com,Oasys International Corporation,services_other,Government Services,us,inc.com_api_i5list,2019
obilityb2b.com,Obility,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
obsidiansg.com,Obsidian Solutions Group,services_other,Government Services,us,inc.com_api_i5list,2019
odlservices.com,ODL Services,services_other,Government Services,us,inc.com_api_i5list,2019
ohpartners.com,OH Partners,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
omaze.com,Omaze,services_other,Media,us,inc.com_api_i5list,2019
omgcommerce.com,OMG Commerce,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
onesourcepcs.com,OnesourcePCS,services_other,Government Services,us,inc.com_api_i5list,2019
onthemapmarketing.com,On the Map Marketing,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
openinfluence.com,Open Influence,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
oppgenetix.com,OppGenetix,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
optmyzr.com,Optmyzr,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
opusagency.com,Opus Agency,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
orderswag.net,Swag Promo,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
orioncgi.com,Orion Consulting Group,services_other,Government Services,us,inc.com_api_i5list,2019
ovative.com,Ovative Group,services_other,"Advertising, Marketing & PR",us,inc.com_api_i5list,2019
p2sample.com,P2sample,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
palmersigns.com,Palmer Signs,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
panagoragroup.net,Panagora Group,services_other,Government Services,us,inc.com_api_i5list,2019
paradigmsample.com,Paradigm Sample,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
pathfinderconsultants.com,Pathfinder Consultants,services_other,Government Services,us,inc.com_api_i5list,2019
pavonemg.com,Pavone Marketing Group,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
peoples.tv,People's Television,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
percepture.com,Percepture,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
peridotsolutions.com,Peridot Solutions,services_other,Government Services,us,inc.com_api_i5list,2019
philipfsmith.com,PJP Marketing,services_other,"Advertising, Marketing & PR",us,inc.com_api_i5list,2019
phoenixmi.com,Phoenix Marketing International,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
pinnaclesolutionsinc.com,Pinnacle Solutions,services_other,Government Services,us,inc.com_api_i5list,2019
pixability.com,Pixability,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
plumberseo.net,Plumbing & HVAC SEO,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
plushnyc.com,Plushnyc Post,services_other,Media,us,inc.com_api_i5list,2019
pmcgllc.com,PM Consulting Group,services_other,Government Services,us,inc.com_api_i5list,2019
pme.com,Precision Measurement Engineering,services_other,Government Services,us,inc.com_api_i5list,2019
pnautomation.com,Pn Automation,services_other,Government Services,us,inc.com_api_i5list,2019
popshorts.com,PopShorts,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
position2.com,Position2,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
positivepsyche.biz,PositivePsyche.Biz Corp,services_other,Government Services,us,inc.com_api_i5list,2019
potenzainc.com,POTENZA,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
powerdigitalmarketing.com,Power Digital,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
practicepromotions.net,Practice Promotions,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
prime-ts.com,Prime Technical Services,services_other,Government Services,us,inc.com_api_i5list,2019
printmgt.com,PMA,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
progressivedentalmarketing.com,Progressive Dental,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
